date,year,month,month_num,country,visitors
2014-05-01,2014.0,May,5,Denmark,4116.0
2014-05-01,2014.0,May,5,Finland,1922.0
2014-05-01,2014.0,May,5,France,3656.0
2014-05-01,2014.0,May,5,Germany,4822.0
2014-05-01,2014.0,May,5,Italy,941.0
2014-05-01,2014.0,May,5,Japan,586.0
2014-05-01,2014.0,May,5,Netherlands,1891.0
2014-05-01,2014.0,May,5,Norway,5587.0
2014-05-01,2014.0,May,5,Other,9682.0
2014-05-01,2014.0,May,5,Poland,1686.0
2014-05-01,2014.0,May,5,Russia,590.0
2014-05-01,2014.0,May,5,Spain,1045.0
2014-05-01,2014.0,May,5,Sweden,4264.0
2014-05-01,2014.0,May,5,Switzerland,884.0
2014-05-01,2014.0,May,5,UK,8280.0
2014-05-01,2014.0,May,5,USA,11495.0
2014-06-01,2014.0,Jun,6,Canada,5347.0
2014-06-01,2014.0,Jun,6,China,3794.0
2014-06-01,2014.0,Jun,6,Denmark,4939.0
2014-06-01,2014.0,Jun,6,Finland,2086.0
2014-06-01,2014.0,Jun,6,France,7131.0
2014-06-01,2014.0,Jun,6,Germany,14035.0
2014-06-01,2014.0,Jun,6,Italy,2036.0
2014-06-01,2014.0,Jun,6,Japan,575.0
2014-06-01,2014.0,Jun,6,Netherlands,2904.0
2014-06-01,2014.0,Jun,6,Norway,6281.0
2014-06-01,2014.0,Jun,6,Other,16771.0
2014-06-01,2014.0,Jun,6,Poland,3605.0
2014-06-01,2014.0,Jun,6,Russia,908.0
2014-06-01,2014.0,Jun,6,Spain,1801.0
2014-06-01,2014.0,Jun,6,Sweden,5405.0
2014-06-01,2014.0,Jun,6,Switzerland,2250.0
2014-06-01,2014.0,Jun,6,UK,9479.0
2014-06-01,2014.0,Jun,6,USA,21255.0
2014-07-01,2014.0,Jul,7,Canada,5328.0
2014-07-01,2014.0,Jul,7,China,4312.0
2014-07-01,2014.0,Jul,7,Denmark,8567.0
2014-07-01,2014.0,Jul,7,Finland,2433.0
2014-07-01,2014.0,Jul,7,France,10771.0
2014-07-01,2014.0,Jul,7,Germany,18059.0
2014-07-01,2014.0,Jul,7,Italy,3825.0
2014-07-01,2014.0,Jul,7,Japan,696.0
2014-07-01,2014.0,Jul,7,Netherlands,4734.0
2014-07-01,2014.0,Jul,7,Norway,6698.0
2014-07-01,2014.0,Jul,7,Other,22883.0
2014-07-01,2014.0,Jul,7,Poland,3863.0
2014-07-01,2014.0,Jul,7,Russia,1501.0
2014-07-01,2014.0,Jul,7,Spain,3804.0
2014-07-01,2014.0,Jul,7,Sweden,6328.0
2014-07-01,2014.0,Jul,7,Switzerland,5140.0
2014-07-01,2014.0,Jul,7,UK,12641.0
2014-07-01,2014.0,Jul,7,USA,22998.0
2014-08-01,2014.0,Aug,8,Canada,5534.0
2014-08-01,2014.0,Aug,8,China,4403.0
2014-08-01,2014.0,Aug,8,Denmark,5855.0
2014-08-01,2014.0,Aug,8,Finland,1728.0
2014-08-01,2014.0,Aug,8,France,15083.0
2014-08-01,2014.0,Aug,8,Germany,19330.0
2014-08-01,2014.0,Aug,8,Italy,7783.0
2014-08-01,2014.0,Aug,8,Japan,1008.0
2014-08-01,2014.0,Aug,8,Netherlands,4919.0
2014-08-01,2014.0,Aug,8,Norway,5871.0
2014-08-01,2014.0,Aug,8,Other,25986.0
2014-08-01,2014.0,Aug,8,Poland,2498.0
2014-08-01,2014.0,Aug,8,Russia,2031.0
2014-08-01,2014.0,Aug,8,Spain,7161.0
2014-08-01,2014.0,Aug,8,Sweden,5856.0
2014-08-01,2014.0,Aug,8,Switzerland,4742.0
2014-08-01,2014.0,Aug,8,UK,11156.0
2014-08-01,2014.0,Aug,8,USA,22513.0
2014-09-01,2014.0,Sep,9,Canada,4423.0
2014-09-01,2014.0,Sep,9,China,2022.0
2014-09-01,2014.0,Sep,9,Denmark,5284.0
2014-09-01,2014.0,Sep,9,Finland,1692.0
2014-09-01,2014.0,Sep,9,France,4687.0
2014-09-01,2014.0,Sep,9,Germany,9983.0
2014-09-01,2014.0,Sep,9,Italy,1245.0
2014-09-01,2014.0,Sep,9,Japan,2117.0
2014-09-01,2014.0,Sep,9,Netherlands,2241.0
2014-09-01,2014.0,Sep,9,Norway,5929.0
2014-09-01,2014.0,Sep,9,Other,12684.0
2014-09-01,2014.0,Sep,9,Poland,1795.0
2014-09-01,2014.0,Sep,9,Russia,666.0
2014-09-01,2014.0,Sep,9,Spain,2609.0
2014-09-01,2014.0,Sep,9,Sweden,4251.0
2014-09-01,2014.0,Sep,9,Switzerland,1948.0
2014-09-01,2014.0,Sep,9,UK,9384.0
2014-09-01,2014.0,Sep,9,USA,15329.0
2014-10-01,2014.0,Oct,10,Canada,2779.0
2014-10-01,2014.0,Oct,10,China,2016.0
2014-10-01,2014.0,Oct,10,Denmark,4450.0
2014-10-01,2014.0,Oct,10,Finland,1357.0
2014-10-01,2014.0,Oct,10,France,2814.0
2014-10-01,2014.0,Oct,10,Germany,3306.0
2014-10-01,2014.0,Oct,10,Italy,643.0
2014-10-01,2014.0,Oct,10,Japan,897.0
2014-10-01,2014.0,Oct,10,Netherlands,1675.0
2014-10-01,2014.0,Oct,10,Norway,5406.0
2014-10-01,2014.0,Oct,10,Other,10090.0
2014-10-01,2014.0,Oct,10,Poland,926.0
2014-10-01,2014.0,Oct,10,Russia,375.0
2014-10-01,2014.0,Oct,10,Spain,1039.0
2014-10-01,2014.0,Oct,10,Sweden,2865.0
2014-10-01,2014.0,Oct,10,Switzerland,1131.0
2014-10-01,2014.0,Oct,10,UK,16249.0
2014-10-01,2014.0,Oct,10,USA,8498.0
2014-11-01,2014.0,Nov,11,Canada,2630.0
2014-11-01,2014.0,Nov,11,China,858.0
2014-11-01,2014.0,Nov,11,Denmark,2884.0
2014-11-01,2014.0,Nov,11,Finland,736.0
2014-11-01,2014.0,Nov,11,France,2294.0
2014-11-01,2014.0,Nov,11,Germany,2941.0
2014-11-01,2014.0,Nov,11,Italy,819.0
2014-11-01,2014.0,Nov,11,Japan,1053.0
2014-11-01,2014.0,Nov,11,Netherlands,1179.0
2014-11-01,2014.0,Nov,11,Norway,3276.0
2014-11-01,2014.0,Nov,11,Other,7979.0
2014-11-01,2014.0,Nov,11,Poland,771.0
2014-11-01,2014.0,Nov,11,Russia,339.0
2014-11-01,2014.0,Nov,11,Spain,640.0
2014-11-01,2014.0,Nov,11,Sweden,2314.0
2014-11-01,2014.0,Nov,11,Switzerland,764.0
2014-11-01,2014.0,Nov,11,UK,19638.0
2014-11-01,2014.0,Nov,11,USA,9735.0
2014-12-01,2014.0,Dec,12,Canada,1431.0
2014-12-01,2014.0,Dec,12,China,2853.0
2014-12-01,2014.0,Dec,12,Denmark,2088.0
2014-12-01,2014.0,Dec,12,Finland,598.0
2014-12-01,2014.0,Dec,12,France,2034.0
2014-12-01,2014.0,Dec,12,Germany,2052.0
2014-12-01,2014.0,Dec,12,Italy,538.0
2014-12-01,2014.0,Dec,12,Japan,1298.0
2014-12-01,2014.0,Dec,12,Netherlands,910.0
2014-12-01,2014.0,Dec,12,Norway,1711.0
2014-12-01,2014.0,Dec,12,Other,8970.0
2014-12-01,2014.0,Dec,12,Poland,1964.0
2014-12-01,2014.0,Dec,12,Russia,152.0
2014-12-01,2014.0,Dec,12,Spain,531.0
2014-12-01,2014.0,Dec,12,Sweden,1485.0
2014-12-01,2014.0,Dec,12,Switzerland,715.0
2014-12-01,2014.0,Dec,12,UK,17526.0
2014-12-01,2014.0,Dec,12,USA,6860.0
2015-01-01,2015.0,Jan,1,Canada,1527.0
2015-01-01,2015.0,Jan,1,China,2149.0
2015-01-01,2015.0,Jan,1,Denmark,2164.0
2015-01-01,2015.0,Jan,1,Finland,482.0
2015-01-01,2015.0,Jan,1,France,3206.0
2015-01-01,2015.0,Jan,1,Germany,2971.0
2015-01-01,2015.0,Jan,1,Italy,505.0
2015-01-01,2015.0,Jan,1,Japan,2129.0
2015-01-01,2015.0,Jan,1,Netherlands,1150.0
2015-01-01,2015.0,Jan,1,Norway,1933.0
2015-01-01,2015.0,Jan,1,Other,8579.0
2015-01-01,2015.0,Jan,1,Poland,773.0
2015-01-01,2015.0,Jan,1,Russia,328.0
2015-01-01,2015.0,Jan,1,Spain,657.0
2015-01-01,2015.0,Jan,1,Sweden,2027.0
2015-01-01,2015.0,Jan,1,Switzerland,1116.0
2015-01-01,2015.0,Jan,1,UK,21686.0
2015-01-01,2015.0,Jan,1,USA,9377.0
2015-02-01,2015.0,Feb,2,Canada,1663.0
2015-02-01,2015.0,Feb,2,China,2107.0
2015-02-01,2015.0,Feb,2,Denmark,2318.0
2015-02-01,2015.0,Feb,2,Finland,624.0
2015-02-01,2015.0,Feb,2,France,3695.0
2015-02-01,2015.0,Feb,2,Germany,3415.0
2015-02-01,2015.0,Feb,2,Italy,502.0
2015-02-01,2015.0,Feb,2,Japan,1793.0
2015-02-01,2015.0,Feb,2,Netherlands,1906.0
2015-02-01,2015.0,Feb,2,Norway,2551.0
2015-02-01,2015.0,Feb,2,Other,7674.0
2015-02-01,2015.0,Feb,2,Poland,599.0
2015-02-01,2015.0,Feb,2,Russia,158.0
2015-02-01,2015.0,Feb,2,Spain,438.0
2015-02-01,2015.0,Feb,2,Sweden,1628.0
2015-02-01,2015.0,Feb,2,Switzerland,1118.0
2015-02-01,2015.0,Feb,2,UK,29250.0
2015-02-01,2015.0,Feb,2,USA,9039.0
2015-03-01,2015.0,Mar,3,Canada,2211.0
2015-03-01,2015.0,Mar,3,China,1862.0
2015-03-01,2015.0,Mar,3,Denmark,3183.0
2015-03-01,2015.0,Mar,3,Finland,803.0
2015-03-01,2015.0,Mar,3,France,3951.0
2015-03-01,2015.0,Mar,3,Germany,5067.0
2015-03-01,2015.0,Mar,3,Italy,880.0
2015-03-01,2015.0,Mar,3,Japan,1632.0
2015-03-01,2015.0,Mar,3,Netherlands,1819.0
2015-03-01,2015.0,Mar,3,Norway,3135.0
2015-03-01,2015.0,Mar,3,Other,11669.0
2015-03-01,2015.0,Mar,3,Poland,880.0
2015-03-01,2015.0,Mar,3,Russia,192.0
2015-03-01,2015.0,Mar,3,Spain,711.0
2015-03-01,2015.0,Mar,3,Sweden,2292.0
2015-03-01,2015.0,Mar,3,Switzerland,1035.0
2015-03-01,2015.0,Mar,3,UK,28142.0
2015-03-01,2015.0,Mar,3,USA,14391.0
2015-04-01,2015.0,Apr,4,Canada,2427.0
2015-04-01,2015.0,Apr,4,China,1690.0
2015-04-01,2015.0,Apr,4,Denmark,4323.0
2015-04-01,2015.0,Apr,4,Finland,1342.0
2015-04-01,2015.0,Apr,4,France,2938.0
2015-04-01,2015.0,Apr,4,Germany,3722.0
2015-04-01,2015.0,Apr,4,Italy,809.0
2015-04-01,2015.0,Apr,4,Japan,659.0
2015-04-01,2015.0,Apr,4,Netherlands,1105.0
2015-04-01,2015.0,Apr,4,Norway,4915.0
2015-04-01,2015.0,Apr,4,Other,10914.0
2015-04-01,2015.0,Apr,4,Poland,958.0
2015-04-01,2015.0,Apr,4,Russia,175.0
2015-04-01,2015.0,Apr,4,Spain,1442.0
2015-04-01,2015.0,Apr,4,Sweden,3289.0
2015-04-01,2015.0,Apr,4,Switzerland,1100.0
2015-04-01,2015.0,Apr,4,UK,18930.0
2015-04-01,2015.0,Apr,4,USA,10870.0
2015-05-01,2015.0,May,5,Canada,4475.0
2015-05-01,2015.0,May,5,China,2294.0
2015-05-01,2015.0,May,5,Denmark,4025.0
2015-05-01,2015.0,May,5,Finland,1933.0
2015-05-01,2015.0,May,5,France,4607.0
2015-05-01,2015.0,May,5,Germany,6771.0
2015-05-01,2015.0,May,5,Italy,1328.0
2015-05-01,2015.0,May,5,Japan,570.0
2015-05-01,2015.0,May,5,Netherlands,2504.0
2015-05-01,2015.0,May,5,Norway,5903.0
2015-05-01,2015.0,May,5,Other,14851.0
2015-05-01,2015.0,May,5,Poland,2408.0
2015-05-01,2015.0,May,5,Russia,406.0
2015-05-01,2015.0,May,5,Spain,1429.0
2015-05-01,2015.0,May,5,Sweden,5181.0
2015-05-01,2015.0,May,5,Switzerland,1354.0
2015-05-01,2015.0,May,5,UK,10717.0
2015-05-01,2015.0,May,5,USA,20267.0
2015-06-01,2015.0,Jun,6,Canada,6355.0
2015-06-01,2015.0,Jun,6,China,6961.0
2015-06-01,2015.0,Jun,6,Denmark,4267.0
2015-06-01,2015.0,Jun,6,Finland,2102.0
2015-06-01,2015.0,Jun,6,France,7254.0
2015-06-01,2015.0,Jun,6,Germany,14458.0
2015-06-01,2015.0,Jun,6,Italy,2234.0
2015-06-01,2015.0,Jun,6,Japan,700.0
2015-06-01,2015.0,Jun,6,Netherlands,2929.0
2015-06-01,2015.0,Jun,6,Norway,5640.0
2015-06-01,2015.0,Jun,6,Other,25149.0
2015-06-01,2015.0,Jun,6,Poland,3919.0
2015-06-01,2015.0,Jun,6,Russia,539.0
2015-06-01,2015.0,Jun,6,Spain,2136.0
2015-06-01,2015.0,Jun,6,Sweden,4505.0
2015-06-01,2015.0,Jun,6,Switzerland,3038.0
2015-06-01,2015.0,Jun,6,UK,11539.0
2015-06-01,2015.0,Jun,6,USA,33589.0
2015-07-01,2015.0,Jul,7,Canada,7069.0
2015-07-01,2015.0,Jul,7,China,7483.0
2015-07-01,2015.0,Jul,7,Denmark,8514.0
2015-07-01,2015.0,Jul,7,Finland,1937.0
2015-07-01,2015.0,Jul,7,France,12074.0
2015-07-01,2015.0,Jul,7,Germany,20047.0
2015-07-01,2015.0,Jul,7,Italy,4504.0
2015-07-01,2015.0,Jul,7,Japan,715.0
2015-07-01,2015.0,Jul,7,Netherlands,5086.0
2015-07-01,2015.0,Jul,7,Norway,6053.0
2015-07-01,2015.0,Jul,7,Other,30796.0
2015-07-01,2015.0,Jul,7,Poland,4915.0
2015-07-01,2015.0,Jul,7,Russia,898.0
2015-07-01,2015.0,Jul,7,Spain,5101.0
2015-07-01,2015.0,Jul,7,Sweden,6191.0
2015-07-01,2015.0,Jul,7,Switzerland,6460.0
2015-07-01,2015.0,Jul,7,UK,15601.0
2015-07-01,2015.0,Jul,7,USA,37235.0
2015-08-01,2015.0,Aug,8,Canada,6946.0
2015-08-01,2015.0,Aug,8,China,8101.0
2015-08-01,2015.0,Aug,8,Denmark,6022.0
2015-08-01,2015.0,Aug,8,Finland,1947.0
2015-08-01,2015.0,Aug,8,France,16193.0
2015-08-01,2015.0,Aug,8,Germany,23236.0
2015-08-01,2015.0,Aug,8,Italy,9063.0
2015-08-01,2015.0,Aug,8,Japan,1098.0
2015-08-01,2015.0,Aug,8,Netherlands,5592.0
2015-08-01,2015.0,Aug,8,Norway,5154.0
2015-08-01,2015.0,Aug,8,Other,29597.0
2015-08-01,2015.0,Aug,8,Poland,3645.0
2015-08-01,2015.0,Aug,8,Russia,989.0
2015-08-01,2015.0,Aug,8,Spain,9007.0
2015-08-01,2015.0,Aug,8,Sweden,5851.0
2015-08-01,2015.0,Aug,8,Switzerland,5516.0
2015-08-01,2015.0,Aug,8,UK,15063.0
2015-08-01,2015.0,Aug,8,USA,36410.0
2015-09-01,2015.0,Sep,9,Canada,6770.0
2015-09-01,2015.0,Sep,9,China,4364.0
2015-09-01,2015.0,Sep,9,Denmark,4866.0
2015-09-01,2015.0,Sep,9,Finland,1831.0
2015-09-01,2015.0,Sep,9,France,5081.0
2015-09-01,2015.0,Sep,9,Germany,12717.0
2015-09-01,2015.0,Sep,9,Italy,1977.0
2015-09-01,2015.0,Sep,9,Japan,2527.0
2015-09-01,2015.0,Sep,9,Netherlands,2725.0
2015-09-01,2015.0,Sep,9,Norway,5522.0
2015-09-01,2015.0,Sep,9,Other,20204.0
2015-09-01,2015.0,Sep,9,Poland,2663.0
2015-09-01,2015.0,Sep,9,Russia,475.0
2015-09-01,2015.0,Sep,9,Spain,3395.0
2015-09-01,2015.0,Sep,9,Sweden,4513.0
2015-09-01,2015.0,Sep,9,Switzerland,2760.0
2015-09-01,2015.0,Sep,9,UK,12678.0
2015-09-01,2015.0,Sep,9,USA,27972.0
2015-10-01,2015.0,Oct,10,Canada,3559.0
2015-10-01,2015.0,Oct,10,China,4382.0
2015-10-01,2015.0,Oct,10,Denmark,4962.0
2015-10-01,2015.0,Oct,10,Finland,1658.0
2015-10-01,2015.0,Oct,10,France,2926.0
2015-10-01,2015.0,Oct,10,Germany,5784.0
2015-10-01,2015.0,Oct,10,Italy,933.0
2015-10-01,2015.0,Oct,10,Japan,1420.0
2015-10-01,2015.0,Oct,10,Netherlands,2105.0
2015-10-01,2015.0,Oct,10,Norway,6248.0
2015-10-01,2015.0,Oct,10,Other,15510.0
2015-10-01,2015.0,Oct,10,Poland,2187.0
2015-10-01,2015.0,Oct,10,Russia,364.0
2015-10-01,2015.0,Oct,10,Spain,1591.0
2015-10-01,2015.0,Oct,10,Sweden,3670.0
2015-10-01,2015.0,Oct,10,Switzerland,1665.0
2015-10-01,2015.0,Oct,10,UK,24200.0
2015-10-01,2015.0,Oct,10,USA,16122.0
2015-11-01,2015.0,Nov,11,Canada,2254.0
2015-11-01,2015.0,Nov,11,China,1464.0
2015-11-01,2015.0,Nov,11,Denmark,2933.0
2015-11-01,2015.0,Nov,11,Finland,781.0
2015-11-01,2015.0,Nov,11,France,2261.0
2015-11-01,2015.0,Nov,11,Germany,3117.0
2015-11-01,2015.0,Nov,11,Italy,710.0
2015-11-01,2015.0,Nov,11,Japan,1552.0
2015-11-01,2015.0,Nov,11,Netherlands,1539.0
2015-11-01,2015.0,Nov,11,Norway,2945.0
2015-11-01,2015.0,Nov,11,Other,12295.0
2015-11-01,2015.0,Nov,11,Poland,1451.0
2015-11-01,2015.0,Nov,11,Russia,176.0
2015-11-01,2015.0,Nov,11,Spain,743.0
2015-11-01,2015.0,Nov,11,Sweden,2642.0
2015-11-01,2015.0,Nov,11,Switzerland,483.0
2015-11-01,2015.0,Nov,11,UK,28943.0
2015-11-01,2015.0,Nov,11,USA,15320.0
2015-12-01,2015.0,Dec,12,Canada,1398.0
2015-12-01,2015.0,Dec,12,China,4786.0
2015-12-01,2015.0,Dec,12,Denmark,1648.0
2015-12-01,2015.0,Dec,12,Finland,581.0
2015-12-01,2015.0,Dec,12,France,1636.0
2015-12-01,2015.0,Dec,12,Germany,2079.0
2015-12-01,2015.0,Dec,12,Italy,372.0
2015-12-01,2015.0,Dec,12,Japan,1752.0
2015-12-01,2015.0,Dec,12,Netherlands,1086.0
2015-12-01,2015.0,Dec,12,Norway,1403.0
2015-12-01,2015.0,Dec,12,Other,12657.0
2015-12-01,2015.0,Dec,12,Poland,2681.0
2015-12-01,2015.0,Dec,12,Russia,177.0
2015-12-01,2015.0,Dec,12,Spain,516.0
2015-12-01,2015.0,Dec,12,Sweden,1307.0
2015-12-01,2015.0,Dec,12,Switzerland,290.0
2015-12-01,2015.0,Dec,12,UK,24275.0
2015-12-01,2015.0,Dec,12,USA,12213.0
2016-01-01,2016.0,Jan,1,Canada,1569.0
2016-01-01,2016.0,Jan,1,China,3322.0
2016-01-01,2016.0,Jan,1,Denmark,2063.0
2016-01-01,2016.0,Jan,1,Finland,498.0
2016-01-01,2016.0,Jan,1,France,2518.0
2016-01-01,2016.0,Jan,1,Germany,3268.0
2016-01-01,2016.0,Jan,1,Italy,556.0
2016-01-01,2016.0,Jan,1,Japan,1800.0
2016-01-01,2016.0,Jan,1,Netherlands,1346.0
2016-01-01,2016.0,Jan,1,Norway,1940.0
2016-01-01,2016.0,Jan,1,Other,12265.0
2016-01-01,2016.0,Jan,1,Poland,1171.0
2016-01-01,2016.0,Jan,1,Russia,220.0
2016-01-01,2016.0,Jan,1,Spain,782.0
2016-01-01,2016.0,Jan,1,Sweden,1738.0
2016-01-01,2016.0,Jan,1,Switzerland,554.0
2016-01-01,2016.0,Jan,1,UK,27521.0
2016-01-01,2016.0,Jan,1,USA,14428.0
2016-02-01,2016.0,Feb,2,Canada,1611.0
2016-02-01,2016.0,Feb,2,China,4452.0
2016-02-01,2016.0,Feb,2,Denmark,1761.0
2016-02-01,2016.0,Feb,2,Finland,551.0
2016-02-01,2016.0,Feb,2,France,3596.0
2016-02-01,2016.0,Feb,2,Germany,3733.0
2016-02-01,2016.0,Feb,2,Italy,630.0
2016-02-01,2016.0,Feb,2,Japan,2688.0
2016-02-01,2016.0,Feb,2,Netherlands,2012.0
2016-02-01,2016.0,Feb,2,Norway,2238.0
2016-02-01,2016.0,Feb,2,Other,13481.0
2016-02-01,2016.0,Feb,2,Poland,1153.0
2016-02-01,2016.0,Feb,2,Russia,132.0
2016-02-01,2016.0,Feb,2,Spain,573.0
2016-02-01,2016.0,Feb,2,Sweden,1720.0
2016-02-01,2016.0,Feb,2,Switzerland,949.0
2016-02-01,2016.0,Feb,2,UK,43123.0
2016-02-01,2016.0,Feb,2,USA,16339.0
2016-03-01,2016.0,Mar,3,Canada,2601.0
2016-03-01,2016.0,Mar,3,China,3382.0
2016-03-01,2016.0,Mar,3,Denmark,3265.0
2016-03-01,2016.0,Mar,3,Finland,1125.0
2016-03-01,2016.0,Mar,3,France,4483.0
2016-03-01,2016.0,Mar,3,Germany,6099.0
2016-03-01,2016.0,Mar,3,Italy,1110.0
2016-03-01,2016.0,Mar,3,Japan,2597.0
2016-03-01,2016.0,Mar,3,Netherlands,2212.0
2016-03-01,2016.0,Mar,3,Norway,2996.0
2016-03-01,2016.0,Mar,3,Other,18716.0
2016-03-01,2016.0,Mar,3,Poland,1490.0
2016-03-01,2016.0,Mar,3,Russia,142.0
2016-03-01,2016.0,Mar,3,Spain,1663.0
2016-03-01,2016.0,Mar,3,Sweden,2652.0
2016-03-01,2016.0,Mar,3,Switzerland,1158.0
2016-03-01,2016.0,Mar,3,UK,36530.0
2016-03-01,2016.0,Mar,3,USA,23587.0
2016-04-01,2016.0,Apr,4,Canada,2540.0
2016-04-01,2016.0,Apr,4,China,2005.0
2016-04-01,2016.0,Apr,4,Denmark,3955.0
2016-04-01,2016.0,Apr,4,Finland,1300.0
2016-04-01,2016.0,Apr,4,France,4170.0
2016-04-01,2016.0,Apr,4,Germany,4318.0
2016-04-01,2016.0,Apr,4,Italy,1023.0
2016-04-01,2016.0,Apr,4,Japan,555.0
2016-04-01,2016.0,Apr,4,Netherlands,1680.0
2016-04-01,2016.0,Apr,4,Norway,4476.0
2016-04-01,2016.0,Apr,4,Other,17011.0
2016-04-01,2016.0,Apr,4,Poland,2055.0
2016-04-01,2016.0,Apr,4,Russia,200.0
2016-04-01,2016.0,Apr,4,Spain,980.0
2016-04-01,2016.0,Apr,4,Sweden,3187.0
2016-04-01,2016.0,Apr,4,Switzerland,1244.0
2016-04-01,2016.0,Apr,4,UK,23990.0
2016-04-01,2016.0,Apr,4,USA,20186.0
2016-05-01,2016.0,May,5,Canada,7421.0
2016-05-01,2016.0,May,5,China,2475.0
2016-05-01,2016.0,May,5,Denmark,4519.0
2016-05-01,2016.0,May,5,Finland,2595.0
2016-05-01,2016.0,May,5,France,5629.0
2016-05-01,2016.0,May,5,Germany,9641.0
2016-05-01,2016.0,May,5,Italy,1196.0
2016-05-01,2016.0,May,5,Japan,737.0
2016-05-01,2016.0,May,5,Netherlands,3437.0
2016-05-01,2016.0,May,5,Norway,6475.0
2016-05-01,2016.0,May,5,Other,18702.0
2016-05-01,2016.0,May,5,Poland,3326.0
2016-05-01,2016.0,May,5,Russia,475.0
2016-05-01,2016.0,May,5,Spain,1538.0
2016-05-01,2016.0,May,5,Sweden,6069.0
2016-05-01,2016.0,May,5,Switzerland,1591.0
2016-05-01,2016.0,May,5,UK,15860.0
2016-05-01,2016.0,May,5,USA,32563.0
2016-06-01,2016.0,Jun,6,Canada,13087.0
2016-06-01,2016.0,Jun,6,China,7850.0
2016-06-01,2016.0,Jun,6,Denmark,4560.0
2016-06-01,2016.0,Jun,6,Finland,2576.0
2016-06-01,2016.0,Jun,6,France,9234.0
2016-06-01,2016.0,Jun,6,Germany,17433.0
2016-06-01,2016.0,Jun,6,Italy,3158.0
2016-06-01,2016.0,Jun,6,Japan,835.0
2016-06-01,2016.0,Jun,6,Netherlands,3971.0
2016-06-01,2016.0,Jun,6,Norway,5643.0
2016-06-01,2016.0,Jun,6,Other,27629.0
2016-06-01,2016.0,Jun,6,Poland,5210.0
2016-06-01,2016.0,Jun,6,Russia,803.0
2016-06-01,2016.0,Jun,6,Spain,2887.0
2016-06-01,2016.0,Jun,6,Sweden,6750.0
2016-06-01,2016.0,Jun,6,Switzerland,3213.0
2016-06-01,2016.0,Jun,6,UK,16189.0
2016-06-01,2016.0,Jun,6,USA,55510.0
2016-07-01,2016.0,Jul,7,Canada,12305.0
2016-07-01,2016.0,Jul,7,China,8382.0
2016-07-01,2016.0,Jul,7,Denmark,8982.0
2016-07-01,2016.0,Jul,7,Finland,2578.0
2016-07-01,2016.0,Jul,7,France,14508.0
2016-07-01,2016.0,Jul,7,Germany,25203.0
2016-07-01,2016.0,Jul,7,Italy,5439.0
2016-07-01,2016.0,Jul,7,Japan,1028.0
2016-07-01,2016.0,Jul,7,Netherlands,5900.0
2016-07-01,2016.0,Jul,7,Norway,6276.0
2016-07-01,2016.0,Jul,7,Other,36230.0
2016-07-01,2016.0,Jul,7,Poland,6101.0
2016-07-01,2016.0,Jul,7,Russia,1104.0
2016-07-01,2016.0,Jul,7,Spain,6882.0
2016-07-01,2016.0,Jul,7,Sweden,9073.0
2016-07-01,2016.0,Jul,7,Switzerland,7256.0
2016-07-01,2016.0,Jul,7,UK,18162.0
2016-07-01,2016.0,Jul,7,USA,60607.0
2016-08-01,2016.0,Aug,8,Canada,11955.0
2016-08-01,2016.0,Aug,8,China,9938.0
2016-08-01,2016.0,Aug,8,Denmark,5792.0
2016-08-01,2016.0,Aug,8,Finland,1933.0
2016-08-01,2016.0,Aug,8,France,20844.0
2016-08-01,2016.0,Aug,8,Germany,26872.0
2016-08-01,2016.0,Aug,8,Italy,11424.0
2016-08-01,2016.0,Aug,8,Japan,1869.0
2016-08-01,2016.0,Aug,8,Netherlands,6596.0
2016-08-01,2016.0,Aug,8,Norway,5591.0
2016-08-01,2016.0,Aug,8,Other,33831.0
2016-08-01,2016.0,Aug,8,Poland,4525.0
2016-08-01,2016.0,Aug,8,Russia,1372.0
2016-08-01,2016.0,Aug,8,Spain,11010.0
2016-08-01,2016.0,Aug,8,Sweden,7435.0
2016-08-01,2016.0,Aug,8,Switzerland,6090.0
2016-08-01,2016.0,Aug,8,UK,17558.0
2016-08-01,2016.0,Aug,8,USA,56924.0
2016-09-01,2016.0,Sep,9,Canada,10845.0
2016-09-01,2016.0,Sep,9,China,6118.0
2016-09-01,2016.0,Sep,9,Denmark,5308.0
2016-09-01,2016.0,Sep,9,Finland,2150.0
2016-09-01,2016.0,Sep,9,France,7213.0
2016-09-01,2016.0,Sep,9,Germany,16849.0
2016-09-01,2016.0,Sep,9,Italy,2868.0
2016-09-01,2016.0,Sep,9,Japan,3059.0
2016-09-01,2016.0,Sep,9,Netherlands,3737.0
2016-09-01,2016.0,Sep,9,Norway,5114.0
2016-09-01,2016.0,Sep,9,Other,32147.0
2016-09-01,2016.0,Sep,9,Poland,3819.0
2016-09-01,2016.0,Sep,9,Russia,633.0
2016-09-01,2016.0,Sep,9,Spain,5153.0
2016-09-01,2016.0,Sep,9,Sweden,5791.0
2016-09-01,2016.0,Sep,9,Switzerland,2879.0
2016-09-01,2016.0,Sep,9,UK,16274.0
2016-09-01,2016.0,Sep,9,USA,45378.0
2016-10-01,2016.0,Oct,10,Canada,9943.0
2016-10-01,2016.0,Oct,10,China,6474.0
2016-10-01,2016.0,Oct,10,Denmark,5362.0
2016-10-01,2016.0,Oct,10,Finland,2897.0
2016-10-01,2016.0,Oct,10,France,5318.0
